id,transaction,item
7157,3431,23
7158,3432,11
7159,3433,23
7160,3433,11
7161,3434,23
7162,3434,48
7163,3434,23
7164,3434,26
7165,3434,93
7166,3435,23
7167,3435,55
7168,3436,26
7169,3436,48
7170,3436,62
7171,3437,62
7172,3437,23
7173,3438,23
7174,3439,84
7175,3440,23
7176,3440,11
7177,3441,48
7178,3442,23
7179,3443,11
7180,3443,55
7181,3444,23
7182,3445,11
7183,3446,23
7184,3446,84
7185,3446,66
7186,3447,55
7187,3447,23
7188,3447,23
7189,3448,23
7190,3448,48
7191,3449,40
7192,3449,49
7193,3449,40
7194,3449,40
7195,3450,48
7196,3450,78
7197,3450,11
7198,3450,26
7199,3450,26
7200,3451,23
7201,3451,84
7202,3451,88
7203,3451,14
7204,3452,23
7205,3452,23
7206,3453,23
7207,3454,37
7208,3455,84
7209,3455,62
7210,3456,11
7211,3457,11
7212,3457,23
7213,3457,23
7214,3457,11
7215,3458,62
7216,3458,84
7217,3459,23
7218,3460,23
7219,3460,40
7220,3460,14
7221,3461,23
7222,3462,23
7223,3462,11
7224,3463,23
7225,3463,55
7226,3464,37
7227,3465,40
7228,3465,23
7229,3465,74
7230,3465,62
7231,3466,88
7232,3466,26
7233,3467,74
7234,3467,23
7235,3467,11
7236,3468,38
7237,3468,75
7238,3469,89
7239,3469,46
7240,3470,23
7241,3470,23
7242,3471,74
7243,3471,74
7244,3472,46
7245,3472,23
7246,3472,11
7247,3473,11
7248,3473,15
7249,3474,84
7250,3474,11
7251,3475,11
7252,3476,26
7253,3476,11
7254,3477,23
7255,3478,62
7256,3478,23
7257,3479,84
7258,3479,74
7259,3480,11
7260,3480,14
7261,3481,62
7262,3481,84
7263,3481,23
7264,3482,23
7265,3483,23
7266,3483,26
7267,3484,15
7268,3484,11
7269,3485,23
7270,3486,57
7271,3486,25
7272,3486,11
7273,3486,74
7274,3486,62
7275,3487,62
7276,3487,51
7277,3487,11
7278,3488,23
7279,3489,89
7280,3489,84
7281,3489,15
7282,3489,62
7283,3490,23
7284,3490,76
7285,3490,14
7286,3491,84
7287,3492,74
7288,3492,51
7289,3492,84
7290,3493,23
7291,3494,15
7292,3494,74
7293,3494,74
7294,3494,11
7295,3495,23
7296,3495,23
7297,3496,74
7298,3496,23
7299,3497,51
7300,3497,84
7301,3497,11
7302,3498,14
7303,3499,40
7304,3500,84
7305,3501,84
7306,3502,89
7307,3502,74
7308,3503,55
7309,3503,48
7310,3503,11
7311,3503,23
7312,3504,55
7313,3505,23
7314,3505,23
7315,3506,23
7316,3507,84
7317,3508,11
7318,3509,11
7319,3510,84
7320,3510,25
7321,3510,15
7322,3510,14
7323,3510,62
7324,3510,11
7325,3512,11
7326,3513,84
7327,3513,84
7328,3513,55
7329,3513,26
7330,3513,11
7331,3514,23
7332,3515,74
7333,3515,62
7334,3515,11
7335,3515,84
7336,3516,11
7337,3516,88
7338,3516,55
7339,3517,66
7340,3517,55
7341,3518,23
7342,3519,23
7343,3519,62
7344,3520,23
7345,3520,23
7346,3520,66
7347,3521,26
7348,3522,26
7349,3523,11
7350,3524,23
7351,3525,23
7352,3525,23
7353,3525,66
7354,3526,11
7355,3527,26
7356,3527,15
7357,3527,23
7358,3527,48
7359,3528,62
7360,3529,66
7361,3529,55
7362,3529,66
7363,3529,23
7364,3529,23
7365,3529,48
7366,3529,86
7367,3529,88
7368,3530,23
7369,3530,15
7370,3530,11
7371,3531,62
7372,3531,84
7373,3532,23
7374,3532,15
7375,3533,23
7376,3533,62
7377,3534,23
7378,3534,15
7379,3535,88
7380,3535,23
7381,3536,23
7382,3537,48
7383,3537,15
7384,3538,46
7385,3538,51
7386,3539,23
7387,3540,46
7388,3540,23
7389,3541,37
7390,3541,15
7391,3542,62
7392,3542,23
7393,3542,11
7394,3542,37
7395,3543,74
7396,3544,62
7397,3545,11
7398,3546,23
7399,3546,14
7400,3547,62
7401,3547,74
7402,3547,51
7403,3547,51
7404,3548,23
7405,3549,23
7406,3550,84
7407,3551,23
7408,3552,48
7409,3553,62
7410,3554,15
7411,3554,23
7412,3555,11
7413,3556,62
7414,3556,11
7415,3557,23
7416,3557,48
7417,3558,23
7418,3559,23
7419,3559,11
7420,3560,23
7421,3560,15
7422,3561,23
7423,3562,37
7424,3563,23
7425,3564,11
7426,3565,23
7427,3566,37
7428,3567,75
7429,3568,11
7430,3570,11
7431,3570,66
7432,3571,23
7433,3572,23
7434,3573,23
7435,3573,11
7436,3573,66
7437,3574,23
7438,3574,11
7439,3575,23
7440,3575,23
7441,3575,55
7442,3576,49
7443,3576,40
7444,3576,55
7445,3577,84
7446,3578,11
7447,3578,11
7448,3579,11
7449,3580,66
7450,3580,23
7451,3580,23
7452,3580,23
7453,3581,23
7454,3582,11
7455,3583,23
7456,3583,23
7457,3584,23
7458,3584,26
7459,3585,23
7460,3586,23
7461,3587,66
7462,3587,23
7463,3587,23
7464,3588,11
7465,3589,40
7466,3589,23
7467,3590,48
7468,3590,15
7469,3591,60
7470,3591,23
7471,3592,23
7472,3592,23
7473,3592,55
7474,3593,42
7475,3594,23
7476,3594,23
7477,3594,62
7478,3595,74
7479,3595,23
7480,3596,11
7481,3597,23
7482,3598,25
7483,3598,62
7484,3598,62
7485,3598,23
7486,3598,51
7487,3599,55
7488,3600,11
7489,3601,23
7490,3601,66
7491,3602,23
7492,3602,15
7493,3602,11
7494,3603,23
7495,3604,62
7496,3605,11
7497,3606,11
7498,3607,62
7499,3608,84
7500,3608,23
7501,3608,88
7502,3609,74
7503,3609,78
7504,3610,40
7505,3611,23
7506,3611,48
7507,3612,23
7508,3612,48
7509,3612,15
7510,3612,15
7511,3613,48
7512,3613,62
7513,3613,74
7514,3614,62
7515,3614,74
7516,3614,57
7517,3614,89
7518,3615,15
7519,3616,75
7520,3617,23
7521,3618,15
7522,3618,11
7523,3619,15
7524,3620,23
7525,3620,62
7526,3621,11
7527,3621,23
7528,3621,62
7529,3621,15
7530,3622,23
7531,3622,11
7532,3623,26
7533,3623,26
7534,3623,23
7535,3623,25
7536,3624,11
7537,3625,48
7538,3625,84
7539,3625,15
7540,3625,14
7541,3626,25
7542,3627,84
7543,3627,23
7544,3628,23
7545,3628,62
7546,3628,11
7547,3629,66
7548,3629,11
7549,3630,11
7550,3631,84
7551,3631,26
7552,3632,14
7553,3633,62
7554,3633,23
7555,3634,84
7556,3635,23
7557,3635,11
7558,3635,74
7559,3636,75
7560,3637,23
7561,3638,11
7562,3639,23
7563,3639,23
7564,3639,66
7565,3640,23
7566,3641,55
7567,3642,23
7568,3642,60
7569,3643,11
7570,3643,66
7571,3643,62
7572,3643,86
7573,3643,11
7574,3643,11
7575,3644,23
7576,3645,23
7577,3645,48
7578,3645,15
7579,3646,11
7580,3646,23
7581,3646,23
7582,3646,66
7583,3647,11
7584,3647,23
7585,3647,66
7586,3647,14
7587,3648,23
7588,3649,84
7589,3650,66
7590,3650,11
7591,3651,84
7592,3652,23
7593,3652,55
7594,3653,23
7595,3654,48
7596,3654,84
7597,3654,11
7598,3655,84
7599,3655,88
7600,3656,23
7601,3656,15
7602,3657,23
7603,3658,65
7604,3659,23
7605,3659,11
7606,3659,15
7607,3660,11
7608,3661,11
7609,3662,89
7610,3663,23
7611,3664,84
7612,3665,11
7613,3665,74
7614,3666,26
7615,3667,11
7616,3668,84
7617,3668,15
7618,3669,11
7619,3670,23
7620,3671,62
7621,3672,11
7622,3672,62
7623,3672,14
7624,3673,4
7625,3673,62
7626,3673,8
7627,3673,51
7628,3673,23
7629,3673,14
7630,3673,60
7631,3673,15
7632,3673,26
7633,3673,65
7634,3674,62
7635,3674,25
7636,3675,62
7637,3675,84
7638,3676,11
7639,3677,84
7640,3677,14
7641,3678,84
7642,3678,74
7643,3678,55
7644,3679,84
7645,3679,48
7646,3680,84
7647,3680,60
7648,3680,15
7649,3681,74
7650,3681,57
7651,3682,66
7652,3682,84
7653,3682,23
7654,3683,23
7655,3683,48
7656,3684,55
7657,3685,11
7658,3685,60
7659,3685,11
7660,3685,84
7661,3686,49
7662,3687,11
7663,3687,84
7664,3687,62
7665,3688,37
7666,3689,11
7667,3689,14
7668,3689,51
7669,3689,15
7670,3690,23
7671,3690,48
7672,3690,23
7673,3690,15
7674,3691,40
7675,3691,40
7676,3692,15
7677,3692,15
7678,3692,51
7679,3693,11
7680,3693,49
7681,3693,49
7682,3693,40
7683,3693,40
7684,3694,11
7685,3695,11
7686,3696,66
7687,3696,23
7688,3697,11
7689,3698,23
7690,3698,23
7691,3698,55
7692,3699,66
7693,3700,55
7694,3700,23
7695,3701,11
7696,3701,37
7697,3702,40
7698,3703,11
7699,3704,37
7700,3705,55
7701,3705,55
7702,3705,66
7703,3706,23
7704,3707,60
7705,3707,15
7706,3708,11
7707,3708,66
7708,3708,86
7709,3709,66
7710,3709,76
7711,3710,23
7712,3710,23
7713,3711,23
7714,3712,62
7715,3712,55
7716,3712,23
7717,3712,48
7718,3712,11
7719,3712,75
7720,3713,14
7721,3713,15
7722,3713,48
7723,3714,23
7724,3714,23
7725,3714,15
7726,3714,14
7727,3715,48
7728,3715,23
7729,3716,23
7730,3716,11
7731,3717,11
7732,3718,74
7733,3718,74
7734,3718,11
7735,3718,40
7736,3719,84
7737,3719,51
7738,3719,60
7739,3719,42
7740,3720,84
7741,3720,23
7742,3721,23
7743,3722,23
7744,3722,14
7745,3723,11
7746,3724,11
7747,3724,48
7748,3724,60
7749,3724,78
7750,3725,23
7751,3725,48
7752,3726,23
7753,3726,76
7754,3726,51
7755,3726,15
7756,3726,14
7757,3727,11
7758,3728,15
7759,3728,23
7760,3729,42
7761,3729,49
7762,3729,40
7763,3729,40
7764,3730,40
7765,3731,11
7766,3732,23
7767,3733,15
7768,3733,76
7769,3733,23
7770,3733,84
7771,3733,84
7772,3733,13
7773,3734,62
7774,3734,62
7775,3734,11
7776,3734,89
7777,3735,11
7778,3735,23
7779,3736,11
7780,3737,39
7781,3737,23
7782,3738,60
7783,3738,15
7784,3739,62
7785,3739,48
7786,3740,23
7787,3740,76
7788,3741,11
7789,3742,11
7790,3743,84
7791,3743,62
7792,3744,11
7793,3744,76
7794,3746,65
7795,3747,62
7796,3747,74
7797,3747,11
7798,3747,23
7799,3747,25
7800,3748,42
7801,3749,11
7802,3749,14
7803,3749,11
7804,3750,39
7805,3751,37
7806,3751,26
7807,3752,84
7808,3752,76
7809,3753,11
7810,3754,49
7811,3755,84
7812,3756,84
7813,3756,11
7814,3757,74
7815,3757,23
7816,3758,23
7817,3758,76
7818,3759,15
7819,3760,15
7820,3760,76
7821,3760,26
7822,3760,51
7823,3760,23
7824,3760,23
7825,3761,23
7826,3761,23
7827,3762,23
7828,3762,48
7829,3763,88
7830,3763,74
7831,3763,48
7832,3763,26
7833,3764,11
7834,3764,23
7835,3764,84
7836,3765,48
7837,3765,15
7838,3766,11
7839,3766,65
7840,3767,11
7841,3768,23
7842,3768,42
7843,3769,11
7844,3770,23
7845,3770,62
7846,3770,55
7847,3771,11
7848,3772,11
7849,3773,23
7850,3773,23
7851,3773,88
7852,3774,15
7853,3774,66
7854,3774,11
7855,3774,11
7856,3775,23
7857,3775,62
7858,3775,51
7859,3775,26
7860,3776,23
7861,3776,66
7862,3776,55
7863,3777,11
7864,3777,62
7865,3778,11
7866,3779,11
7867,3779,38
7868,3779,37
7869,3780,11
7870,3781,11
7871,3781,55
7872,3781,66
7873,3782,23
7874,3782,23
7875,3782,76
7876,3782,23
7877,3783,48
7878,3783,84
7879,3783,66
7880,3783,76
7881,3784,15
7882,3785,23
7883,3785,48
7884,3785,28
7885,3786,23
7886,3786,48
7887,3787,11
7888,3787,48
7889,3787,66
7890,3788,76
7891,3788,39
7892,3789,11
7893,3790,66
7894,3791,48
7895,3792,11
7896,3793,23
7897,3794,11
7898,3795,11
7899,3795,62
7900,3795,88
7901,3796,84
7902,3796,25
7903,3796,51
7904,3797,23
7905,3797,48
7906,3797,74
7907,3797,62
7908,3798,37
7909,3799,48
7910,3799,23
7911,3799,23
7912,3799,84
7913,3799,15
7914,3799,15
7915,3799,55
7916,3799,66
7917,3799,37
7918,3800,23
7919,3801,66
7920,3801,40
7921,3801,49
7922,3801,49
7923,3802,11
7924,3802,37
7925,3802,25
7926,3803,48
7927,3803,23
7928,3803,66
7929,3804,38
7930,3804,55
7931,3805,23
7932,3806,23
7933,3806,23
7934,3806,15
7935,3807,4
7936,3807,88
7937,3807,74
7938,3807,62
7939,3807,48
7940,3807,48
7941,3807,51
7942,3808,76
7943,3809,11
7944,3810,75
7945,3811,11
7946,3812,76
7947,3813,55
7948,3813,84
7949,3813,23
7950,3813,23
7951,3814,48
7952,3814,48
7953,3814,23
7954,3814,26
7955,3814,55
7956,3815,26
7957,3816,84
7958,3816,25
7959,3816,39
7960,3816,74
7961,3817,23
7962,3818,26
7963,3819,55
7964,3820,11
7965,3821,23
7966,3821,74
7967,3822,11
7968,3822,23
7969,3822,74
7970,3823,15
7971,3824,23
7972,3824,62
7973,3825,23
7974,3826,23
7975,3826,74
7976,3827,40
7977,3827,49
7978,3827,38
7979,3828,11
7980,3828,55
7981,3829,23
7982,3829,84
7983,3829,23
7984,3829,23
7985,3830,23
7986,3831,38
7987,3831,65
7988,3831,40
7989,3832,23
7990,3832,25
7991,3832,62
7992,3832,62
7993,3833,75
7994,3833,37
7995,3834,26
7996,3835,11
7997,3835,15
7998,3836,76
7999,3836,23
8000,3836,84
8001,3837,74
8002,3838,11
8003,3839,23
8004,3839,62
8005,3839,62
8006,3840,62
8007,3840,84
8008,3841,11
8009,3842,23
8010,3842,23
8011,3843,76
8012,3843,15
8013,3843,84
8014,3844,48
8015,3845,48
8016,3846,11
8017,3846,38
8018,3846,75
8019,3847,48
8020,3848,23
8021,3849,11
8022,3850,23
8023,3850,55
8024,3850,66
8025,3851,23
8026,3852,23
8027,3852,23
8028,3852,66
8029,3852,62
8030,3853,23
8031,3853,55
8032,3854,23
8033,3855,23
8034,3855,48
8035,3856,23
8036,3856,84
8037,3857,23
8038,3857,23
8039,3858,23
8040,3859,23
8041,3859,23
8042,3859,15
8043,3860,23
8044,3860,23
8045,3860,23
8046,3860,88
8047,3861,48
8048,3861,84
8049,3862,62
8050,3863,62
8051,3864,66
8052,3864,55
8053,3864,42
8054,3865,23
8055,3865,23
8056,3865,74
8057,3865,62
8058,3866,62
8059,3866,74
8060,3866,23
8061,3866,48
8062,3867,23
8063,3868,23
8064,3868,15
8065,3869,26
8066,3869,23
8067,3870,11
8068,3870,37
8069,3871,23
8070,3871,23
8071,3872,23
8072,3873,55
8073,3873,66
8074,3874,23
8075,3874,23
8076,3875,23
8077,3876,23
8078,3876,55
8079,3876,66
8080,3876,55
8081,3877,88
8082,3877,84
8083,3877,23
8084,3878,11
8085,3879,37
8086,3880,11
8087,3881,11
8088,3882,11
8089,3882,55
8090,3882,88
8091,3882,11
8092,3883,23
8093,3883,23
8094,3883,84
8095,3883,11
8096,3884,11
8097,3884,37
8098,3884,11
8099,3884,23
8100,3884,74
8101,3884,89
8102,3885,23
8103,3886,23
8104,3887,23
8105,3887,15
8106,3888,23
8107,3889,23
8108,3889,48
8109,3889,11
8110,3889,26
8111,3889,11
8112,3890,48
8113,3890,62
8114,3891,55
8115,3891,11
8116,3892,11
8117,3893,11
8118,3894,23
8119,3895,23
8120,3895,11
8121,3895,15
8122,3895,11
8123,3896,11
8124,3897,62
8125,3897,59
8126,3897,11
8127,3898,23
8128,3898,23
8129,3898,11
8130,3899,23
8131,3899,62
8132,3900,23
8133,3901,11
8134,3901,23
8135,3902,23
8136,3903,62
8137,3903,84
8138,3904,62
8139,3904,84
8140,3905,11
8141,3905,28
8142,3905,51
8143,3905,23
8144,3905,48
8145,3905,62
8146,3905,89
8147,3906,15
8148,3907,40
8149,3908,23
8150,3908,84
8151,3909,23
8152,3909,51
8153,3909,23
8154,3909,25
8155,3909,74
8156,3909,74
8157,3909,62
8158,3909,62
8159,3910,74
8160,3910,74
8161,3911,11
8162,3912,23
8163,3912,11
8164,3913,11
8165,3913,23
8166,3914,11
8167,3915,23
8168,3916,23
8169,3916,23
8170,3916,48
8171,3916,15
8172,3916,15
8173,3917,62
8174,3917,74
8175,3917,23
8176,3917,48
8177,3917,26
8178,3917,28
8179,3917,8
8180,3917,23
8181,3918,23
8182,3919,48
8183,3919,48
8184,3920,23
8185,3921,11
8186,3922,23
8187,3923,23
8188,3924,84
8189,3924,11
8190,3925,11
8191,3926,23
8192,3926,48
8193,3926,62
8194,3926,11
8195,3927,11
8196,3928,11
8197,3928,62
8198,3928,62
8199,3928,11
8200,3929,84
8201,3929,55
8202,3929,11
8203,3930,55
8204,3930,66
8205,3930,23
8206,3930,23
8207,3930,88
8208,3931,55
8209,3932,11
8210,3933,37
8211,3934,23
8212,3934,23
8213,3934,66
8214,3934,88
8215,3935,23
8216,3935,26
8217,3935,11
8218,3936,15
8219,3936,11
8220,3936,50
8221,3936,23
8222,3936,84
8223,3936,23
8224,3937,23
8225,3937,23
8226,3937,78
8227,3937,88
8228,3938,23
8229,3938,23
8230,3938,78
8231,3938,88
8232,3939,88
8233,3939,23
8234,3939,78
8235,3940,11
8236,3941,11
8237,3941,11
8238,3942,11
8239,3942,23
8240,3943,40
8241,3943,11
8242,3943,23
8243,3943,11
8244,3943,15
8245,3944,11
8246,3944,66
8247,3945,84
8248,3945,39
8249,3946,74
8250,3946,23
8251,3946,11
8252,3947,11
8253,3948,23
8254,3948,48
8255,3948,11
8256,3949,62
8257,3949,11
8258,3949,11
8259,3949,51
8260,3949,51
8261,3950,23
8262,3951,48
8263,3951,11
8264,3952,23
8265,3952,23
8266,3952,51
8267,3952,74
8268,3952,15
8269,3952,11
8270,3952,54
8271,3953,11
8272,3954,46
8273,3954,23
8274,3954,23
8275,3955,55
8276,3956,23
8277,3956,23
8278,3957,11
8279,3957,66
8280,3958,66
8281,3958,11
8282,3958,15
8283,3959,75
8284,3960,25
8285,3960,84
8286,3960,48
8287,3960,55
8288,3961,23
8289,3962,50
8290,3962,11
8291,3964,55
8292,3964,23
8293,3964,23
8294,3965,23
8295,3965,11
8296,3966,48
8297,3966,23
8298,3967,23
8299,3967,11
8300,3967,51
8301,3967,89
8302,3967,39
8303,3967,26
8304,3967,28
8305,3968,11
8306,3969,23
8307,3969,23
8308,3969,15
8309,3969,39
8310,3969,62
8311,3970,50
8312,3971,11
8313,3971,23
8314,3971,15
8315,3972,11
8316,3972,23
8317,3972,15
8318,3974,49
8319,3975,11
8320,3975,23
8321,3976,23
8322,3976,48
8323,3976,88
8324,3977,23
8325,3978,23
8326,3979,48
8327,3979,11
8328,3980,11
8329,3980,23
8330,3981,11
8331,3981,48
8332,3981,15
8333,3982,48
8334,3982,23
8335,3982,26
8336,3982,55
8337,3982,26
8338,3983,48
8339,3983,55
8340,3983,66
8341,3984,11
8342,3984,11
8343,3985,23
8344,3985,51
8345,3985,15
8346,3985,93
8347,3986,55
8348,3986,23
8349,3987,59
8350,3988,11
8351,3988,23
8352,3988,39
8353,3988,37
8354,3989,11
8355,3990,23
8356,3990,59
8357,3991,62
8358,3991,84
8359,3992,11
8360,3992,74
8361,3992,66
8362,3992,11
8363,3993,74
8364,3993,48
8365,3994,23
8366,3994,84
8367,3994,88
8368,3995,74
8369,3995,84
8370,3995,23
8371,3996,48
8372,3996,23
8373,3996,54
8374,3997,11
8375,3997,23
8376,3998,23
8377,3998,15
8378,3999,55
8379,3999,62
8380,3999,86
8381,3999,62
8382,3999,11
8383,4000,23
8384,4001,23
8385,4002,48
8386,4002,48
8387,4003,37
8388,4004,74
8389,4004,84
8390,4005,11
8391,4006,23
8392,4006,78
8393,4006,39
8394,4007,23
8395,4008,11
8396,4008,66
8397,4008,11
8398,4009,23
8399,4009,88
8400,4009,11
8401,4010,23
8402,4011,23
8403,4011,50
8404,4011,11
8405,4012,25
8406,4012,74
8407,4013,55
8408,4014,23
8409,4015,55
8410,4016,62
8411,4016,74
8412,4016,11
8413,4016,84
8414,4016,15
8415,4017,48
8416,4018,23
8417,4018,39
8418,4019,84
8419,4020,11
8420,4020,84
8421,4022,23
8422,4022,50
8423,4023,11
8424,4023,23
8425,4023,23
8426,4024,23
8427,4024,23
8428,4024,50
8429,4024,11
8430,4025,23
8431,4025,23
8432,4025,11
8433,4026,23
8434,4026,48
8435,4026,50
8436,4026,93
8437,4026,15
8438,4027,23
8439,4027,26
8440,4028,23
8441,4028,84
8442,4028,11
8443,4029,23
8444,4030,11
8445,4031,11
8446,4031,11
8447,4032,84
8448,4033,11
8449,4034,11
8450,4034,23
8451,4035,11
8452,4035,50
8453,4035,48
8454,4035,11
8455,4035,11
8456,4036,11
8457,4036,11
8458,4037,23
8459,4038,66
8460,4039,84
8461,4040,11
8462,4040,23
8463,4040,23
8464,4040,26
8465,4041,11
8466,4042,23
8467,4042,93
8468,4043,84
8469,4044,23
8470,4045,11
8471,4045,55
8472,4046,37
8473,4047,23
8474,4047,48
8475,4047,93
8476,4047,50
8477,4048,23
8478,4048,23
8479,4049,23
8480,4050,11
8481,4050,55
8482,4051,11
8483,4052,11
8484,4053,11
8485,4053,23
8486,4054,11
8487,4054,37
8488,4055,23
8489,4056,23
8490,4056,62
8491,4057,11
8492,4057,84
8493,4057,39
8494,4058,37
8495,4059,37
8496,4059,66
8497,4060,23
8498,4061,11
8499,4062,23
8500,4062,48
8501,4062,15
8502,4063,75
8503,4064,23
8504,4064,48
8505,4064,15
8506,4064,50
8507,4064,11
8508,4064,66
8509,4065,23
8510,4065,23
8511,4065,11
8512,4065,62
8513,4066,75
8514,4067,23
8515,4067,23
8516,4067,23
8517,4067,62
8518,4067,74
8519,4067,62
8520,4068,84
8521,4068,84
8522,4068,48
8523,4068,88
8524,4068,74
8525,4069,62
8526,4069,74
8527,4069,84
8528,4070,37
8529,4071,11
8530,4072,23
8531,4072,50
8532,4073,23
8533,4074,11
8534,4075,37
8535,4075,55
8536,4076,23
8537,4077,84
8538,4077,74
8539,4078,26
8540,4078,84
8541,4078,11
8542,4079,23
8543,4080,11
8544,4081,23
8545,4081,11
8546,4082,84
8547,4082,48
8548,4082,74
8549,4082,62
8550,4083,84
8551,4084,62
8552,4085,74
8553,4085,62
8554,4086,23
8555,4086,11
8556,4087,11
8557,4088,84
8558,4088,25
8559,4089,15
8560,4089,84
8561,4090,11
8562,4094,23
8563,4095,23
8564,4095,88
8565,4096,37
8566,4097,11
8567,4097,11
8568,4098,23
8569,4098,23
8570,4099,23
8571,4100,23
8572,4100,23
8573,4100,88
8574,4101,23
8575,4101,23
8576,4101,23
8577,4102,88
8578,4102,11
8579,4103,11
8580,4104,23
8581,4104,62
8582,4105,23
8583,4105,23
8584,4105,93
8585,4105,93
8586,4106,11
8587,4107,23
8588,4107,62
8589,4108,23
8590,4108,88
8591,4109,23
8592,4110,26
8593,4110,15
8594,4110,11
8595,4110,23
8596,4111,84
8597,4111,15
8598,4112,11
8599,4113,62
8600,4113,23
8601,4113,48
8602,4113,62
8603,4113,26
8604,4114,23
8605,4115,15
8606,4116,11
8607,4117,51
8608,4117,23
8609,4117,74
8610,4117,74
8611,4118,23
8612,4119,11
8613,4119,23
8614,4119,39
8615,4119,26
8616,4119,57
8617,4120,23
8618,4120,60
8619,4120,62
8620,4121,74
8621,4121,23
8622,4121,15
8623,4122,62
8624,4123,62
8625,4123,23
8626,4124,23
8627,4124,23
8628,4124,93
8629,4124,15
8630,4125,15
8631,4125,15
8632,4125,23
8633,4126,23
8634,4127,39
8635,4127,23
8636,4128,74
8637,4128,26
8638,4129,84
8639,4130,84
8640,4131,62
8641,4131,84
8642,4132,11
8643,4132,93
8644,4133,60
8645,4133,23
8646,4133,48
8647,4134,11
8648,4135,48
8649,4135,23
8650,4135,15
8651,4136,23
8652,4138,48
8653,4138,74
8654,4139,15
8655,4139,60
8656,4139,23
8657,4140,23
8658,4141,23
8659,4141,48
8660,4141,55
8661,4142,55
8662,4142,15
8663,4142,23
8664,4142,23
8665,4143,11
8666,4144,23
8667,4144,23
8668,4144,88
8669,4145,11
8670,4146,23
8671,4146,62
8672,4147,11
8673,4148,23
8674,4148,23
8675,4149,23
8676,4149,11
8677,4150,23
8678,4151,23
8679,4151,62
8680,4152,23
8681,4152,15
8682,4153,23
8683,4153,11
8684,4154,11
8685,4154,15
8686,4155,59
8687,4155,26
8688,4155,84
8689,4155,23
8690,4156,62
8691,4156,25
8692,4156,66
8693,4156,15
8694,4157,62
8695,4157,74
8696,4157,74
8697,4157,23
8698,4158,51
8699,4158,62
8700,4159,23
8701,4159,51
8702,4159,84
8703,4159,62
8704,4159,60
8705,4159,62
8706,4159,74
8707,4160,55
8708,4161,66
8709,4161,48
8710,4161,23
8711,4161,11
8712,4162,37
8713,4162,62
8714,4162,84
8715,4163,11
8716,4163,14
8717,4164,23
8718,4164,14
8719,4165,23
8720,4165,26
8721,4166,23
8722,4166,14
8723,4167,11
8724,4167,26
8725,4168,48
8726,4169,48
8727,4169,23
8728,4169,66
8729,4170,11
8730,4170,14
8731,4171,23
8732,4171,15
8733,4172,14
8734,4172,84
8735,4172,23
8736,4173,23
8737,4173,23
8738,4174,37
8739,4175,11
8740,4176,11
8741,4177,23
8742,4178,23
8743,4179,23
8744,4180,84
8745,4180,88
8746,4181,11
8747,4181,55
8748,4182,11
8749,4182,88
8750,4183,11
8751,4183,23
8752,4183,55
8753,4184,23
8754,4184,11
8755,4185,48
8756,4185,48
8757,4185,60
8758,4186,11
8759,4186,23
8760,4186,51
8761,4187,48
8762,4187,48
8763,4188,11
8764,4188,23
8765,4189,23
8766,4189,11
8767,4189,89
8768,4190,14
8769,4191,51
8770,4191,11
8771,4191,60
8772,4192,37
8773,4192,14
8774,4193,23
8775,4193,11
8776,4194,62
8777,4194,23
8778,4195,37
8779,4196,51
8780,4196,23
8781,4196,74
8782,4196,33
8783,4197,23
8784,4197,15
8785,4198,84
8786,4198,11
8787,4199,23
8788,4199,23
8789,4200,23
8790,4201,26
8791,4202,93
8792,4202,26
8793,4202,74
8794,4202,88
8795,4203,11
8796,4204,74
8797,4205,11
8798,4206,11
8799,4206,26
8800,4206,39
8801,4207,62
8802,4208,74
8803,4209,23
8804,4209,62
8805,4210,39
8806,4210,84
8807,4210,89
8808,4211,23
8809,4211,89
8810,4211,39
8811,4211,66
8812,4211,40
8813,4212,51
8814,4212,74
8815,4212,74
8816,4213,66
8817,4214,74
8818,4214,55
8819,4215,23
8820,4215,51
8821,4215,62
8822,4215,62
8823,4216,11
8824,4217,11
8825,4218,14
8826,4219,11
8827,4220,23
8828,4221,62
8829,4221,32
8830,4222,11
8831,4223,23
8832,4223,11
8833,4223,62
8834,4224,89
8835,4224,11
8836,4225,88
8837,4225,23
8838,4225,51
8839,4226,23
8840,4226,23
8841,4226,11
8842,4227,11
8843,4228,23
8844,4229,11
8845,4230,84
8846,4230,88
8847,4231,88
8848,4231,23
8849,4232,11
8850,4233,84
8851,4233,23
8852,4233,23
8853,4233,88
8854,4234,23
8855,4234,26
8856,4234,88
8857,4235,11
8858,4236,23
8859,4236,88
8860,4236,62
8861,4237,23
8862,4237,23
8863,4237,23
8864,4237,26
8865,4237,26
8866,4237,62
8867,4238,23
8868,4238,55
8869,4239,11
8870,4239,26
8871,4240,23
8872,4240,88
8873,4241,23
